NUMBER,OUTTLET_ID,TERRITORY,DISTRICT,ROUTE,SALESMAN_ID,SALESMAN_ID,PEMBELIAN,STOK,RETUR,PACK DISPLAY,SKU,,,,,,,,,,
182,LP032506182,3,25,6,SPV003,TMC025,1748800,110600,31800,51,15,,,,,,,,,,
183,LP032506183,3,25,6,SPV003,TMC025,2129800,235800,92200,27,10,,,,,,,,,,
184,LP032506184,3,25,6,SPV003,TMC025,2783500,289500,42500,65,4,,,,,,,,,,
185,LP032506185,3,25,6,SPV003,TMC025,1908500,145700,92200,58,10,,,,,,,,,,
186,LP032506186,3,25,6,SPV003,TMC025,1122800,236600,98100,36,5,,,,,,,,,,
187,LP032506187,3,25,6,SPV003,TMC025,1125700,242000,33700,51,3,,,,,,,,,,
188,LP032506188,3,25,6,SPV003,TMC025,1512700,291000,80800,50,8,,,,,,,,,,
1,LP032601001,3,26,1,SPV003,TMC026,2064400,274400,96500,83,15,,,,,,,,,,
2,LP032601002,3,26,1,SPV003,TMC026,958300,237800,37300,31,15,,,,,,,,,,
3,LP032601003,3,26,1,SPV003,TMC026,1326600,281100,79700,32,10,,,,,,,,,,
4,LP032601004,3,26,1,SPV003,TMC026,1281600,154700,81600,94,11,,,,,,,,,,
5,LP032601005,3,26,1,SPV003,TMC026,2905900,242300,36000,72,3,,,,,,,,,,
6,LP032601006,3,26,1,SPV003,TMC026,2452700,220700,83500,42,3,,,,,,,,,,
7,LP032601007,3,26,1,SPV003,TMC026,2091400,251800,84100,34,6,,,,,,,,,,
8,LP032601008,3,26,1,SPV003,TMC026,2958700,164600,99000,91,6,,,,,,,,,,
9,LP032601009,3,26,1,SPV003,TMC026,1105800,268900,34300,59,3,,,,,,,,,,
10,LP032601010,3,26,1,SPV003,TMC026,3009700,248400,46500,98,10,,,,,,,,,,
11,LP032601011,3,26,1,SPV003,TMC026,2566500,161400,28800,41,12,,,,,,,,,,
12,LP032601012,3,26,1,SPV003,TMC026,1628000,145400,99300,86,13,,,,,,,,,,
13,LP032601013,3,26,1,SPV003,TMC026,1387700,206500,93500,61,14,,,,,,,,,,
14,LP032601014,3,26,1,SPV003,TMC026,1846100,223800,88800,35,12,,,,,,,,,,
15,LP032601015,3,26,1,SPV003,TMC026,1310300,113800,38400,99,4,,,,,,,,,,
16,LP032601016,3,26,1,SPV003,TMC026,1690600,170500,44300,25,4,,,,,,,,,,
17,LP032601017,3,26,1,SPV003,TMC026,1974700,227700,72700,84,7,,,,,,,,,,
18,LP032601018,3,26,1,SPV003,TMC026,1413500,232100,34100,64,10,,,,,,,,,,
19,LP032601019,3,26,1,SPV003,TMC026,2704000,135800,41000,28,7,,,,,,,,,,
20,LP032601020,3,26,1,SPV003,TMC026,2063500,128700,96000,50,5,,,,,,,,,,
21,LP032601021,3,26,1,SPV003,TMC026,837600,141800,54800,81,7,,,,,,,,,,
22,LP032601022,3,26,1,SPV003,TMC026,1922100,221400,77000,87,6,,,,,,,,,,
23,LP032601023,3,26,1,SPV003,TMC026,1529200,82400,82500,85,15,,,,,,,,,,
24,LP032601024,3,26,1,SPV003,TMC026,2937200,85800,47900,32,10,,,,,,,,,,
25,LP032601025,3,26,1,SPV003,TMC026,3004600,248200,86100,54,6,,,,,,,,,,
26,LP032601026,3,26,1,SPV003,TMC026,2006800,94400,88400,55,12,,,,,,,,,,
27,LP032601027,3,26,1,SPV003,TMC026,809200,217200,57300,72,7,,,,,,,,,,
28,LP032601028,3,26,1,SPV003,TMC026,2045400,223700,61500,96,12,,,,,,,,,,
29,LP032601029,3,26,1,SPV003,TMC026,1569400,109900,106700,53,11,,,,,,,,,,
30,LP032601030,3,26,1,SPV003,TMC026,2930800,160400,58700,26,12,,,,,,,,,,
31,LP032601031,3,26,1,SPV003,TMC026,1648300,128300,81900,53,7,,,,,,,,,,
32,LP032601032,3,26,1,SPV003,TMC026,1187900,150900,85700,36,15,,,,,,,,,,
33,LP032601033,3,26,1,SPV003,TMC026,763800,302900,73700,75,8,,,,,,,,,,
34,LP032601034,3,26,1,SPV003,TMC026,1446300,262500,81000,39,11,,,,,,,,,,
35,LP032601035,3,26,1,SPV003,TMC026,792800,251600,64400,93,12,,,,,,,,,,
36,LP032602036,3,26,2,SPV003,TMC026,1939200,103400,69700,56,7,,,,,,,,,,
37,LP032602037,3,26,2,SPV003,TMC026,2518100,100400,59200,39,15,,,,,,,,,,
38,LP032602038,3,26,2,SPV003,TMC026,1423500,108300,31400,76,3,,,,,,,,,,
39,LP032602039,3,26,2,SPV003,TMC026,2746900,121900,51000,43,5,,,,,,,,,,
40,LP032602040,3,26,2,SPV003,TMC026,1708000,82000,37800,32,10,,,,,,,,,,
41,LP032602041,3,26,2,SPV003,TMC026,1714600,153200,97400,85,3,,,,,,,,,,
42,LP032602042,3,26,2,SPV003,TMC026,1578100,254900,56900,70,8,,,,,,,,,,
43,LP032602043,3,26,2,SPV003,TMC026,2553100,212200,91500,45,8,,,,,,,,,,
44,LP032602044,3,26,2,SPV003,TMC026,2159000,205500,44100,57,15,,,,,,,,,,
45,LP032602045,3,26,2,SPV003,TMC026,1497800,133800,100800,92,13,,,,,,,,,,
46,LP032602046,3,26,2,SPV003,TMC026,2752900,145800,64100,85,4,,,,,,,,,,
47,LP032602047,3,26,2,SPV003,TMC026,1326300,298200,100100,31,5,,,,,,,,,,
48,LP032602048,3,26,2,SPV003,TMC026,2738900,168800,103400,45,11,,,,,,,,,,
49,LP032602049,3,26,2,SPV003,TMC026,2957500,248600,77600,91,8,,,,,,,,,,
50,LP032602050,3,26,2,SPV003,TMC026,2383000,220700,43900,76,7,,,,,,,,,,
51,LP032602051,3,26,2,SPV003,TMC026,1509400,184900,66700,48,14,,,,,,,,,,
52,LP032602052,3,26,2,SPV003,TMC026,1911800,277200,75000,70,5,,,,,,,,,,
53,LP032602053,3,26,2,SPV003,TMC026,2101600,213000,87500,31,4,,,,,,,,,,
54,LP032602054,3,26,2,SPV003,TMC026,1789800,208500,42100,100,11,,,,,,,,,,
55,LP032602055,3,26,2,SPV003,TMC026,1913400,109700,47100,35,7,,,,,,,,,,
56,LP032602056,3,26,2,SPV003,TMC026,1947800,229500,41200,83,11,,,,,,,,,,
57,LP032602057,3,26,2,SPV003,TMC026,1520700,82200,88100,49,6,,,,,,,,,,
58,LP032602058,3,26,2,SPV003,TMC026,1016400,88000,98300,98,6,,,,,,,,,,
59,LP032602059,3,26,2,SPV003,TMC026,2150100,136000,69300,25,8,,,,,,,,,,
60,LP032602060,3,26,2,SPV003,TMC026,2777900,231300,104400,31,11,,,,,,,,,,
61,LP032602061,3,26,2,SPV003,TMC026,2417100,247100,102400,87,13,,,,,,,,,,
62,LP032602062,3,26,2,SPV003,TMC026,2591500,125600,28000,74,3,,,,,,,,,,
63,LP032602063,3,26,2,SPV003,TMC026,2529900,277700,38500,83,10,,,,,,,,,,
64,LP032602064,3,26,2,SPV003,TMC026,2614700,211100,66300,48,15,,,,,,,,,,
65,LP032602065,3,26,2,SPV003,TMC026,1345800,83100,70800,57,6,,,,,,,,,,
66,LP032602066,3,26,2,SPV003,TMC026,1712800,91800,43700,96,10,,,,,,,,,,
67,LP032602067,3,26,2,SPV003,TMC026,1618900,154100,37200,52,6,,,,,,,,,,
68,LP032602068,3,26,2,SPV003,TMC026,1278700,169900,72000,70,10,,,,,,,,,,
69,LP032603069,3,26,3,SPV003,TMC026,2772400,88100,91400,93,9,,,,,,,,,,
70,LP032603070,3,26,3,SPV003,TMC026,2093900,100800,61400,98,8,,,,,,,,,,
71,LP032603071,3,26,3,SPV003,TMC026,2439000,244200,29100,37,3,,,,,,,,,,
72,LP032603072,3,26,3,SPV003,TMC026,1156700,111300,36600,25,8,,,,,,,,,,
73,LP032603073,3,26,3,SPV003,TMC026,2755300,300600,81300,55,3,,,,,,,,,,
74,LP032603074,3,26,3,SPV003,TMC026,2724300,102800,60900,38,8,,,,,,,,,,
75,LP032603075,3,26,3,SPV003,TMC026,1823000,109800,73300,71,13,,,,,,,,,,
76,LP032603076,3,26,3,SPV003,TMC026,2067700,159200,99500,100,8,,,,,,,,,,
77,LP032603077,3,26,3,SPV003,TMC026,798400,214200,84900,30,8,,,,,,,,,,
78,LP032603078,3,26,3,SPV003,TMC026,2066900,301400,40300,86,10,,,,,,,,,,
79,LP032603079,3,26,3,SPV003,TMC026,2168700,134000,57500,81,4,,,,,,,,,,
80,LP032603080,3,26,3,SPV003,TMC026,910000,216300,93700,69,15,,,,,,,,,,
81,LP032603081,3,26,3,SPV003,TMC026,1116300,160600,44700,94,6,,,,,,,,,,
82,LP032603082,3,26,3,SPV003,TMC026,2082100,228500,41900,38,6,,,,,,,,,,
83,LP032603083,3,26,3,SPV003,TMC026,2466100,160600,67100,37,13,,,,,,,,,,
84,LP032603084,3,26,3,SPV003,TMC026,2658300,139700,72000,68,3,,,,,,,,,,
85,LP032603085,3,26,3,SPV003,TMC026,1980600,277500,91800,43,7,,,,,,,,,,
86,LP032603086,3,26,3,SPV003,TMC026,2288800,268700,46500,80,11,,,,,,,,,,
87,LP032603087,3,26,3,SPV003,TMC026,1638300,171500,65800,66,7,,,,,,,,,,
88,LP032603088,3,26,3,SPV003,TMC026,1709700,95700,81000,85,7,,,,,,,,,,
89,LP032603089,3,26,3,SPV003,TMC026,1754400,214700,106900,27,8,,,,,,,,,,
90,LP032603090,3,26,3,SPV003,TMC026,1999800,262500,33200,67,3,,,,,,,,,,
91,LP032603091,3,26,3,SPV003,TMC026,867100,237700,81600,36,6,,,,,,,,,,
92,LP032603092,3,26,3,SPV003,TMC026,2902300,86300,45300,29,5,,,,,,,,,,
93,LP032603093,3,26,3,SPV003,TMC026,2298700,245800,90200,40,12,,,,,,,,,,
94,LP032603094,3,26,3,SPV003,TMC026,927400,205200,74200,100,11,,,,,,,,,,
95,LP032603095,3,26,3,SPV003,TMC026,2076100,171200,86900,54,12,,,,,,,,,,
96,LP032603096,3,26,3,SPV003,TMC026,1086900,161600,62900,48,13,,,,,,,,,,
97,LP032603097,3,26,3,SPV003,TMC026,1010900,278700,63400,71,8,,,,,,,,,,
98,LP032603098,3,26,3,SPV003,TMC026,2011200,302200,103400,100,12,,,,,,,,,,
99,LP032603099,3,26,3,SPV003,TMC026,1759800,224900,32300,76,13,,,,,,,,,,
100,LP032603100,3,26,3,SPV003,TMC026,1184300,227300,65000,66,4,,,,,,,,,,
101,LP032604101,3,26,4,SPV003,TMC026,2198800,208700,46200,99,9,,,,,,,,,,
102,LP032604102,3,26,4,SPV003,TMC026,2482300,253000,69900,83,3,,,,,,,,,,
103,LP032604103,3,26,4,SPV003,TMC026,794800,281800,76900,32,9,,,,,,,,,,
104,LP032604104,3,26,4,SPV003,TMC026,1144100,116600,83900,59,5,,,,,,,,,,
105,LP032604105,3,26,4,SPV003,TMC026,2197700,299000,54900,39,7,,,,,,,,,,
106,LP032604106,3,26,4,SPV003,TMC026,2273200,281100,30700,81,15,,,,,,,,,,
107,LP032604107,3,26,4,SPV003,TMC026,2934000,129900,83000,81,13,,,,,,,,,,
108,LP032604108,3,26,4,SPV003,TMC026,2315000,228500,91300,89,6,,,,,,,,,,
109,LP032604109,3,26,4,SPV003,TMC026,2749600,289600,33800,53,13,,,,,,,,,,
110,LP032604110,3,26,4,SPV003,TMC026,2238200,88300,91900,29,12,,,,,,,,,,
111,LP032604111,3,26,4,SPV003,TMC026,2668800,165700,35400,35,12,,,,,,,,,,
112,LP032604112,3,26,4,SPV003,TMC026,861600,294800,103800,35,3,,,,,,,,,,
113,LP032604113,3,26,4,SPV003,TMC026,1611000,117200,44100,69,8,,,,,,,,,,
114,LP032604114,3,26,4,SPV003,TMC026,2368800,176300,38200,46,10,,,,,,,,,,
115,LP032604115,3,26,4,SPV003,TMC026,771100,98500,37100,100,12,,,,,,,,,,
116,LP032604116,3,26,4,SPV003,TMC026,1395100,300000,53300,36,7,,,,,,,,,,
117,LP032604117,3,26,4,SPV003,TMC026,1021800,184900,88900,77,12,,,,,,,,,,
118,LP032604118,3,26,4,SPV003,TMC026,2691600,138100,88400,77,9,,,,,,,,,,
119,LP032604119,3,26,4,SPV003,TMC026,2732600,261500,101100,48,4,,,,,,,,,,
120,LP032604120,3,26,4,SPV003,TMC026,2027800,187700,47000,55,11,,,,,,,,,,
121,LP032604121,3,26,4,SPV003,TMC026,2510600,229600,87700,57,5,,,,,,,,,,
122,LP032604122,3,26,4,SPV003,TMC026,1122000,216500,76200,98,8,,,,,,,,,,
123,LP032604123,3,26,4,SPV003,TMC026,1606600,126700,43600,68,15,,,,,,,,,,
124,LP032604124,3,26,4,SPV003,TMC026,1887700,296200,93000,27,14,,,,,,,,,,
125,LP032604125,3,26,4,SPV003,TMC026,1313800,184300,97000,69,14,,,,,,,,,,
126,LP032604126,3,26,4,SPV003,TMC026,830000,189600,75200,75,11,,,,,,,,,,
127,LP032604127,3,26,4,SPV003,TMC026,2069000,201100,34500,98,9,,,,,,,,,,
128,LP032604128,3,26,4,SPV003,TMC026,827500,113700,57700,35,5,,,,,,,,,,
129,LP032604129,3,26,4,SPV003,TMC026,1579500,231700,45900,40,8,,,,,,,,,,
130,LP032604130,3,26,4,SPV003,TMC026,1879600,118600,92700,26,7,,,,,,,,,,
131,LP032604131,3,26,4,SPV003,TMC026,1349600,185400,37300,76,14,,,,,,,,,,
132,LP032604132,3,26,4,SPV003,TMC026,1492000,196500,68200,77,12,,,,,,,,,,
133,LP032604133,3,26,4,SPV003,TMC026,971600,187000,69500,43,10,,,,,,,,,,
134,LP032605134,3,26,5,SPV003,TMC026,1993500,116400,77400,64,9,,,,,,,,,,
135,LP032605135,3,26,5,SPV003,TMC026,2818200,283700,55900,56,13,,,,,,,,,,
136,LP032605136,3,26,5,SPV003,TMC026,2643800,148600,53700,42,7,,,,,,,,,,
137,LP032605137,3,26,5,SPV003,TMC026,841400,88900,40400,72,6,,,,,,,,,,
138,LP032605138,3,26,5,SPV003,TMC026,2143800,299800,98400,58,13,,,,,,,,,,
139,LP032605139,3,26,5,SPV003,TMC026,1819200,91500,62600,49,7,,,,,,,,,,
140,LP032605140,3,26,5,SPV003,TMC026,1039500,122900,91200,53,4,,,,,,,,,,
141,LP032605141,3,26,5,SPV003,TMC026,1427200,148800,50700,62,7,,,,,,,,,,
142,LP032605142,3,26,5,SPV003,TMC026,848200,204500,92700,90,5,,,,,,,,,,
143,LP032605143,3,26,5,SPV003,TMC026,2588200,270200,38500,93,10,,,,,,,,,,
144,LP032605144,3,26,5,SPV003,TMC026,1149300,96800,43700,43,9,,,,,,,,,,
145,LP032605145,3,26,5,SPV003,TMC026,794100,152000,64700,96,7,,,,,,,,,,
146,LP032605146,3,26,5,SPV003,TMC026,2633700,181700,35900,33,10,,,,,,,,,,
147,LP032605147,3,26,5,SPV003,TMC026,2506200,207700,57400,29,12,,,,,,,,,,
148,LP032605148,3,26,5,SPV003,TMC026,2219500,119600,64100,32,7,,,,,,,,,,
149,LP032605149,3,26,5,SPV003,TMC026,2493200,296700,78200,87,10,,,,,,,,,,
150,LP032605150,3,26,5,SPV003,TMC026,2608400,206500,77600,96,10,,,,,,,,,,
151,LP032605151,3,26,5,SPV003,TMC026,2043000,137800,81000,82,9,,,,,,,,,,
152,LP032605152,3,26,5,SPV003,TMC026,2235300,261600,40900,36,14,,,,,,,,,,
153,LP032605153,3,26,5,SPV003,TMC026,886200,187600,32000,29,6,,,,,,,,,,
154,LP032605154,3,26,5,SPV003,TMC026,2872200,146000,57200,90,4,,,,,,,,,,
155,LP032605155,3,26,5,SPV003,TMC026,1078600,95400,36400,39,4,,,,,,,,,,
156,LP032605156,3,26,5,SPV003,TMC026,1312300,264400,46600,34,7,,,,,,,,,,
157,LP032605157,3,26,5,SPV003,TMC026,1864200,243900,67300,80,9,,,,,,,,,,
158,LP032605158,3,26,5,SPV003,TMC026,865000,211300,76500,95,12,,,,,,,,,,
159,LP032605159,3,26,5,SPV003,TMC026,2943000,296100,43600,28,7,,,,,,,,,,
160,LP032605160,3,26,5,SPV003,TMC026,786500,296700,100000,82,12,,,,,,,,,,
161,LP032605161,3,26,5,SPV003,TMC026,2510900,279800,44800,84,9,,,,,,,,,,
162,LP032605162,3,26,5,SPV003,TMC026,2643900,287500,93900,71,3,,,,,,,,,,
163,LP032605163,3,26,5,SPV003,TMC026,2308100,214300,92400,83,4,,,,,,,,,,
164,LP032605164,3,26,5,SPV003,TMC026,1618900,218800,28900,42,7,,,,,,,,,,
165,LP032605165,3,26,5,SPV003,TMC026,2648800,210500,83500,60,15,,,,,,,,,,
166,LP032605166,3,26,5,SPV003,TMC026,1676200,180700,41500,27,15,,,,,,,,,,
167,LP032606167,3,26,6,SPV003,TMC026,852800,89100,88000,61,4,,,,,,,,,,
168,LP032606168,3,26,6,SPV003,TMC026,1112700,290000,74100,95,6,,,,,,,,,,
169,LP032606169,3,26,6,SPV003,TMC026,2468900,160600,51700,44,11,,,,,,,,,,
170,LP032606170,3,26,6,SPV003,TMC026,1279100,202500,100800,88,9,,,,,,,,,,
171,LP032606171,3,26,6,SPV003,TMC026,1183800,128700,102000,78,6,,,,,,,,,,
172,LP032606172,3,26,6,SPV003,TMC026,999200,275600,94300,28,9,,,,,,,,,,
173,LP032606173,3,26,6,SPV003,TMC026,2546300,304600,71000,44,10,,,,,,,,,,
174,LP032606174,3,26,6,SPV003,TMC026,2168700,220000,87900,42,15,,,,,,,,,,
175,LP032606175,3,26,6,SPV003,TMC026,2739400,246300,38500,94,14,,,,,,,,,,
176,LP032606176,3,26,6,SPV003,TMC026,2099200,252900,55700,34,12,,,,,,,,,,
177,LP032606177,3,26,6,SPV003,TMC026,838400,140100,99500,73,6,,,,,,,,,,
178,LP032606178,3,26,6,SPV003,TMC026,3025200,89700,92200,45,10,,,,,,,,,,
179,LP032606179,3,26,6,SPV003,TMC026,1440900,146300,74300,75,6,,,,,,,,,,
1,LP032701001,3,27,1,SPV003,TMC027,1867200,229800,56600,54,14,,,,,,,,,,
2,LP032701002,3,27,1,SPV003,TMC027,2573800,265100,90700,31,10,,,,,,,,,,
3,LP032701003,3,27,1,SPV003,TMC027,2506800,285500,87600,43,6,,,,,,,,,,
4,LP032701004,3,27,1,SPV003,TMC027,2506000,99000,84800,33,14,,,,,,,,,,
5,LP032701005,3,27,1,SPV003,TMC027,2909200,175700,101500,85,13,,,,,,,,,,
6,LP032701006,3,27,1,SPV003,TMC027,2140500,288500,90000,53,15,,,,,,,,,,
7,LP032701007,3,27,1,SPV003,TMC027,1176500,147200,79000,70,10,,,,,,,,,,
8,LP032701008,3,27,1,SPV003,TMC027,2769100,111400,63400,62,7,,,,,,,,,,
9,LP032701009,3,27,1,SPV003,TMC027,1645500,134500,41900,78,3,,,,,,,,,,
10,LP032701010,3,27,1,SPV003,TMC027,2039400,95500,62200,68,10,,,,,,,,,,
11,LP032701011,3,27,1,SPV003,TMC027,1243300,122700,80700,65,6,,,,,,,,,,
12,LP032701012,3,27,1,SPV003,TMC027,2181900,173400,60100,73,4,,,,,,,,,,
13,LP032701013,3,27,1,SPV003,TMC027,2388200,204200,50500,48,10,,,,,,,,,,
14,LP032701014,3,27,1,SPV003,TMC027,1428600,83900,43600,79,5,,,,,,,,,,
15,LP032701015,3,27,1,SPV003,TMC027,2735000,240000,58900,78,12,,,,,,,,,,
16,LP032701016,3,27,1,SPV003,TMC027,2560900,110000,71100,74,10,,,,,,,,,,
17,LP032701017,3,27,1,SPV003,TMC027,1596900,254900,30600,73,14,,,,,,,,,,
18,LP032701018,3,27,1,SPV003,TMC027,1823300,111800,62200,89,6,,,,,,,,,,
19,LP032701019,3,27,1,SPV003,TMC027,2116800,226500,74400,77,9,,,,,,,,,,
20,LP032701020,3,27,1,SPV003,TMC027,1639800,89300,96700,42,4,,,,,,,,,,
21,LP032701021,3,27,1,SPV003,TMC027,1514400,301800,64500,40,8,,,,,,,,,,
22,LP032701022,3,27,1,SPV003,TMC027,2498000,184100,45800,55,6,,,,,,,,,,
23,LP032701023,3,27,1,SPV003,TMC027,812300,179500,79500,43,6,,,,,,,,,,
24,LP032701024,3,27,1,SPV003,TMC027,2414700,268700,37700,94,3,,,,,,,,,,
25,LP032701025,3,27,1,SPV003,TMC027,2377900,133800,59000,59,10,,,,,,,,,,
26,LP032701026,3,27,1,SPV003,TMC027,2936800,303300,66200,93,10,,,,,,,,,,
27,LP032701027,3,27,1,SPV003,TMC027,946500,148700,45700,89,4,,,,,,,,,,
28,LP032701028,3,27,1,SPV003,TMC027,1437800,275000,47600,93,14,,,,,,,,,,
29,LP032701029,3,27,1,SPV003,TMC027,1406500,212900,38100,67,8,,,,,,,,,,
30,LP032701030,3,27,1,SPV003,TMC027,999900,221400,82200,38,10,,,,,,,,,,
31,LP032701031,3,27,1,SPV003,TMC027,2675200,213000,43000,72,14,,,,,,,,,,
32,LP032701032,3,27,1,SPV003,TMC027,1182800,239700,82300,90,8,,,,,,,,,,
33,LP032701033,3,27,1,SPV003,TMC027,1711200,92500,89100,37,13,,,,,,,,,,
34,LP032701034,3,27,1,SPV003,TMC027,1475000,263800,90900,76,8,,,,,,,,,,
35,LP032701035,3,27,1,SPV003,TMC027,837200,185200,30100,70,10,,,,,,,,,,
36,LP032702036,3,27,2,SPV003,TMC027,900400,239200,61100,49,7,,,,,,,,,,
37,LP032702037,3,27,2,SPV003,TMC027,1841900,238200,84500,74,9,,,,,,,,,,
38,LP032702038,3,27,2,SPV003,TMC027,1666100,89700,73300,80,14,,,,,,,,,,
39,LP032702039,3,27,2,SPV003,TMC027,835800,160000,69800,56,5,,,,,,,,,,
40,LP032702040,3,27,2,SPV003,TMC027,2438600,143400,57500,55,11,,,,,,,,,,
41,LP032702041,3,27,2,SPV003,TMC027,940000,138400,77700,29,15,,,,,,,,,,
42,LP032702042,3,27,2,SPV003,TMC027,2175700,160200,87100,84,7,,,,,,,,,,
43,LP032702043,3,27,2,SPV003,TMC027,1021600,144600,95100,68,10,,,,,,,,,,
44,LP032702044,3,27,2,SPV003,TMC027,1739000,81500,102500,51,12,,,,,,,,,,
45,LP032702045,3,27,2,SPV003,TMC027,1140200,292700,80800,70,15,,,,,,,,,,
46,LP032702046,3,27,2,SPV003,TMC027,1017100,111400,60800,90,8,,,,,,,,,,
47,LP032702047,3,27,2,SPV003,TMC027,1300300,85800,83300,65,4,,,,,,,,,,
48,LP032702048,3,27,2,SPV003,TMC027,2917700,245000,85100,45,7,,,,,,,,,,
49,LP032702049,3,27,2,SPV003,TMC027,1472600,136200,83600,53,3,,,,,,,,,,
50,LP032702050,3,27,2,SPV003,TMC027,1238300,271700,55100,81,14,,,,,,,,,,
51,LP032702051,3,27,2,SPV003,TMC027,993500,150800,66300,87,15,,,,,,,,,,
52,LP032702052,3,27,2,SPV003,TMC027,2657600,130700,83600,57,10,,,,,,,,,,
53,LP032702053,3,27,2,SPV003,TMC027,2224600,231200,65500,40,14,,,,,,,,,,
54,LP032702054,3,27,2,SPV003,TMC027,2323200,204600,69300,75,10,,,,,,,,,,
55,LP032702055,3,27,2,SPV003,TMC027,2350000,152500,46400,32,13,,,,,,,,,,
56,LP032702056,3,27,2,SPV003,TMC027,2655800,301300,78400,28,11,,,,,,,,,,
57,LP032702057,3,27,2,SPV003,TMC027,846900,262600,69300,72,13,,,,,,,,,,
58,LP032702058,3,27,2,SPV003,TMC027,1319200,139700,73400,82,4,,,,,,,,,,
59,LP032702059,3,27,2,SPV003,TMC027,1058100,83400,50700,61,8,,,,,,,,,,
60,LP032702060,3,27,2,SPV003,TMC027,798600,291500,31700,43,11,,,,,,,,,,
61,LP032702061,3,27,2,SPV003,TMC027,2964000,268500,60500,37,6,,,,,,,,,,
62,LP032702062,3,27,2,SPV003,TMC027,3013700,181100,79100,42,15,,,,,,,,,,
63,LP032702063,3,27,2,SPV003,TMC027,1293900,96000,77100,25,10,,,,,,,,,,
64,LP032702064,3,27,2,SPV003,TMC027,2185400,118200,98900,56,4,,,,,,,,,,
65,LP032702065,3,27,2,SPV003,TMC027,1312100,294000,76300,83,8,,,,,,,,,,
66,LP032702066,3,27,2,SPV003,TMC027,2303900,157700,73300,55,8,,,,,,,,,,
67,LP032702067,3,27,2,SPV003,TMC027,1366700,275600,75300,52,7,,,,,,,,,,
68,LP032702068,3,27,2,SPV003,TMC027,1529100,192000,28500,37,6,,,,,,,,,,
69,LP032702069,3,27,2,SPV003,TMC027,2182700,124000,101600,56,6,,,,,,,,,,
70,LP032702070,3,27,2,SPV003,TMC027,2896400,221500,70300,34,13,,,,,,,,,,
71,LP032703071,3,27,3,SPV003,TMC027,2252300,257500,32200,53,13,,,,,,,,,,
72,LP032703072,3,27,3,SPV003,TMC027,953300,286800,40800,72,3,,,,,,,,,,
73,LP032703073,3,27,3,SPV003,TMC027,851000,242900,35300,31,3,,,,,,,,,,
74,LP032703074,3,27,3,SPV003,TMC027,1954400,304500,30100,99,15,,,,,,,,,,
75,LP032703075,3,27,3,SPV003,TMC027,788300,284800,105300,81,4,,,,,,,,,,
76,LP032703076,3,27,3,SPV003,TMC027,2824200,134800,105800,32,5,,,,,,,,,,
77,LP032703077,3,27,3,SPV003,TMC027,1849800,80100,75800,95,6,,,,,,,,,,
78,LP032703078,3,27,3,SPV003,TMC027,1487200,153700,87100,70,11,,,,,,,,,,
79,LP032703079,3,27,3,SPV003,TMC027,3001300,134500,42700,97,15,,,,,,,,,,
80,LP032703080,3,27,3,SPV003,TMC027,2918500,293400,62700,84,12,,,,,,,,,,
81,LP032703081,3,27,3,SPV003,TMC027,1623000,111600,96400,73,14,,,,,,,,,,
82,LP032703082,3,27,3,SPV003,TMC027,2257400,85500,105100,52,15,,,,,,,,,,
83,LP032703083,3,27,3,SPV003,TMC027,2021400,287200,50600,30,15,,,,,,,,,,
84,LP032703084,3,27,3,SPV003,TMC027,2621100,151900,71000,92,13,,,,,,,,,,
85,LP032703085,3,27,3,SPV003,TMC027,2252600,269500,40900,83,13,,,,,,,,,,
86,LP032703086,3,27,3,SPV003,TMC027,1718600,222000,51600,97,4,,,,,,,,,,
87,LP032703087,3,27,3,SPV003,TMC027,802200,115200,55500,91,13,,,,,,,,,,
88,LP032703088,3,27,3,SPV003,TMC027,1522900,280000,49800,82,10,,,,,,,,,,
89,LP032703089,3,27,3,SPV003,TMC027,2438000,115500,30500,48,14,,,,,,,,,,
90,LP032703090,3,27,3,SPV003,TMC027,1255700,285200,98500,78,13,,,,,,,,,,
91,LP032703091,3,27,3,SPV003,TMC027,1082500,268100,74600,31,6,,,,,,,,,,
92,LP032703092,3,27,3,SPV003,TMC027,1586500,176800,77100,49,5,,,,,,,,,,
93,LP032703093,3,27,3,SPV003,TMC027,1876200,177300,37900,44,3,,,,,,,,,,
94,LP032703094,3,27,3,SPV003,TMC027,2543500,223300,96200,58,9,,,,,,,,,,
95,LP032703095,3,27,3,SPV003,TMC027,1735700,261000,102700,73,4,,,,,,,,,,
96,LP032703096,3,27,3,SPV003,TMC027,1272200,193900,34100,69,10,,,,,,,,,,
97,LP032703097,3,27,3,SPV003,TMC027,1194600,198000,93800,40,5,,,,,,,,,,
98,LP032703098,3,27,3,SPV003,TMC027,2881800,272000,46500,88,7,,,,,,,,,,
99,LP032703099,3,27,3,SPV003,TMC027,1295000,129100,104300,76,12,,,,,,,,,,
100,LP032703100,3,27,3,SPV003,TMC027,1239800,98700,68700,63,7,,,,,,,,,,
101,LP032703101,3,27,3,SPV003,TMC027,2999900,302200,52700,63,13,,,,,,,,,,
102,LP032703102,3,27,3,SPV003,TMC027,877900,201900,60700,90,6,,,,,,,,,,
103,LP032703103,3,27,3,SPV003,TMC027,2330400,247300,79600,58,15,,,,,,,,,,
104,LP032703104,3,27,3,SPV003,TMC027,2373800,139300,46900,72,4,,,,,,,,,,
